timestamp,generation_Wh
2018-10-07 14:10,6.91667
2018-10-07 14:15,6.91667
2018-10-07 14:20,6.33333
2018-10-07 14:25,4.66667
2018-10-07 14:30,4.66667
2018-10-07 14:35,4.33333
2018-10-07 14:40,3.75
2018-10-07 14:45,3.75
2018-10-07 14:50,3.5
2018-10-07 14:55,2.83333
2018-10-07 15:00,2.83333
2018-10-07 15:05,2.66667
2018-10-07 15:10,2.25
2018-10-07 15:15,2.25
2018-10-07 15:20,2.16667
2018-10-07 15:25,1.66667
2018-10-07 15:30,1.66667
2018-10-07 15:35,1.58333
2018-10-07 15:40,1.41667
2018-10-07 15:45,1.41667
2018-10-07 15:50,1.33333
2018-10-07 15:55,1.25
2018-10-07 16:00,1.25
2018-10-07 16:05,1.16667
2018-10-07 16:10,0.75
2018-10-07 16:15,0.75
2018-10-07 16:20,0.666667
2018-10-07 16:25,0.916667
2018-10-07 16:30,0.916667
2018-10-07 16:35,0.833333
2018-10-07 16:40,0.916667
2018-10-07 16:45,0.916667
2018-10-07 16:50,0.833333
2018-10-07 16:55,0.583333
2018-10-07 17:00,0.583333
2018-10-07 17:05,0.583333
2018-10-07 17:10,0.25
2018-10-07 17:15,0.25
2018-10-07 17:20,0.25
2018-10-08 06:35,0
2018-10-08 06:40,0.333333
2018-10-08 06:45,0.5
2018-10-08 06:50,0.5
2018-10-08 06:55,0.5
2018-10-08 07:00,0.5
2018-10-08 07:05,0.5
2018-10-08 07:10,0.833333
2018-10-08 07:15,1
2018-10-08 07:20,1
2018-10-08 07:25,1.41667
2018-10-08 07:30,1.66667
2018-10-08 07:35,1.66667
2018-10-08 07:40,2.16667
2018-10-08 07:45,2.66667
2018-10-08 07:50,2.66667
2018-10-08 07:55,2.58333
2018-10-08 08:00,2.91667
2018-10-08 08:05,2.91667
2018-10-08 08:10,3.16667
2018-10-08 08:15,3.66667
2018-10-08 08:20,3.66667
2018-10-08 08:25,4.41667
2018-10-08 08:30,5.41667
2018-10-08 08:35,5.41667
2018-10-08 08:40,7
2018-10-08 08:45,8.91667
2018-10-08 08:50,8.91667
2018-10-08 08:55,10
2018-10-08 09:00,11.3333
2018-10-08 09:05,11.3333
2018-10-08 09:10,11.3333
2018-10-08 09:15,12.0833
2018-10-08 09:20,12.0833
2018-10-08 09:25,12.1667
2018-10-08 09:30,13.0833
2018-10-08 09:35,13.0833
2018-10-08 09:40,10.6667
2018-10-08 09:45,10.6667
2018-10-08 09:50,10.6667
2018-10-08 09:55,11.4167
2018-10-08 10:00,13
2018-10-08 10:05,13
2018-10-08 10:10,14.5833
2018-10-08 10:15,16.5
2018-10-08 10:20,16.5
2018-10-08 10:25,10.3333
2018-10-08 10:30,8.25
2018-10-08 10:35,8.25
2018-10-08 10:40,15.9167
2018-10-08 10:45,21.5833
2018-10-08 10:50,21.5833
2018-10-08 10:55,18.25
2018-10-08 11:00,17.6667
2018-10-08 11:05,17.6667
2018-10-08 11:10,15.8333
2018-10-08 11:15,16
2018-10-08 11:20,16
2018-10-08 11:25,16.0833
2018-10-08 11:30,17.8333
2018-10-08 11:35,17.8333
2018-10-08 11:40,20.25
2018-10-08 11:45,23.25
2018-10-08 11:50,23.25
2018-10-08 11:55,21.6667
2018-10-08 12:00,22.3333
2018-10-08 12:05,22.3333
2018-10-08 12:10,26.25
2018-10-08 12:15,31.25
2018-10-08 12:20,31.25
2018-10-08 12:25,25.5
2018-10-08 12:30,23.8333
2018-10-08 12:35,23.8333
2018-10-08 12:40,20.6667
2018-10-08 12:45,20.5
2018-10-08 12:50,20.5
2018-10-08 12:55,18.5833
2018-10-08 13:00,19.25
2018-10-08 13:05,19.25
2018-10-08 13:10,12.5
2018-10-08 13:15,8.91667
2018-10-08 13:20,8.91667
2018-10-08 13:25,14.5833
2018-10-08 13:30,20.75
2018-10-08 13:35,20.75
2018-10-08 13:40,13.5833
2018-10-08 13:45,9.91667
2018-10-08 13:50,9.91667
2018-10-08 13:55,6.83333
2018-10-08 14:00,5.5
2018-10-08 14:05,5.5
2018-10-08 14:10,4.83333
2018-10-08 14:15,5.25
2018-10-08 14:20,5.25
2018-10-08 14:25,7.5
2018-10-08 14:30,10.5
2018-10-08 14:35,10.5
2018-10-08 14:40,11
2018-10-08 14:45,12.6667
2018-10-08 14:50,12.6667
2018-10-08 14:55,12.5
2018-10-08 15:00,13.8333
2018-10-08 15:05,13.8333
2018-10-08 15:10,8.83333
2018-10-08 15:15,5.33333
2018-10-08 15:20,5.33333
2018-10-08 15:25,3.5
2018-10-08 15:30,2.25
2018-10-08 15:35,2.25
2018-10-08 15:40,2.66667
2018-10-08 15:45,3.41667
2018-10-08 15:50,3.41667
2018-10-08 15:55,2.5
2018-10-08 16:00,2
2018-10-08 16:05,2
2018-10-08 16:10,1.66667
2018-10-08 16:15,1.66667
2018-10-08 16:20,1.66667
2018-10-08 16:25,1.25
2018-10-08 16:30,1
2018-10-08 16:35,1
2018-10-08 16:40,0.666667
2018-10-08 16:45,0.5
2018-10-08 16:50,0.5
2018-10-08 16:55,0.5
2018-10-08 17:00,0.583333
2018-10-08 17:05,0.583333
2018-10-08 17:10,0.25
2018-10-09 06:30,0.0833333
2018-10-09 06:35,0.0833333
2018-10-09 06:40,0.166667
2018-10-09 06:45,0.75
2018-10-09 06:50,0.75
2018-10-09 06:55,0.75
2018-10-09 07:00,1
2018-10-09 07:05,1
2018-10-09 07:10,0.916667
2018-10-09 07:15,1.16667
2018-10-09 07:20,1.16667
2018-10-09 07:25,1.16667
2018-10-09 07:30,1.91667
2018-10-09 07:35,1.91667
2018-10-09 07:40,1.83333
2018-10-09 07:45,2.5
2018-10-09 07:50,2.5
2018-10-09 07:55,2.41667
2018-10-09 08:00,3
2018-10-09 08:05,3
2018-10-09 08:10,2.91667
2018-10-09 08:15,3.41667
2018-10-09 08:20,3.41667
2018-10-09 08:25,3.25
2018-10-09 08:30,3.83333
2018-10-09 08:35,3.83333
2018-10-09 08:40,3.83333
2018-10-09 08:45,8.08333
2018-10-09 08:50,8.08333
2018-10-09 08:55,8.66667
2018-10-09 09:00,17.25
2018-10-09 09:05,17.25
2018-10-09 09:10,16.3333
2018-10-09 09:15,16.6667
2018-10-09 09:20,16.6667
2018-10-09 09:25,15.9167
2018-10-09 09:30,17
2018-10-09 09:35,17
2018-10-09 09:40,16.0833
2018-10-09 09:45,16.4167
2018-10-09 09:50,16.4167
2018-10-09 09:55,15.75
2018-10-09 10:00,17.6667
2018-10-09 10:05,17.6667
2018-10-09 10:10,16.9167
2018-10-09 10:15,19.1667
2018-10-09 10:20,19.1667
2018-10-09 10:25,18.25
2018-10-09 10:30,19.75
2018-10-09 10:35,19.75
2018-10-09 10:40,18.9167
2018-10-09 10:45,20.3333
2018-10-09 10:50,20.3333
2018-10-09 10:55,19.5
2018-10-09 11:00,20.75
2018-10-09 11:05,20.75
2018-10-09 11:10,20
2018-10-09 11:15,21.3333
2018-10-09 11:20,21.3333
2018-10-09 11:25,20.4167
2018-10-09 11:30,22.4167
2018-10-09 11:35,22.4167
2018-10-09 11:40,21.5
2018-10-09 11:45,22.6667
2018-10-09 11:50,22.6667
2018-10-09 11:55,21.5833
2018-10-09 12:00,22.9167
2018-10-09 12:05,22.9167
2018-10-09 12:10,21.8333
2018-10-09 12:15,23.1667
2018-10-09 12:20,23.1667
2018-10-09 12:25,22
2018-10-09 12:30,23.5833
2018-10-09 12:35,23.5833
2018-10-09 12:40,22.4167
2018-10-09 12:45,23.6667
2018-10-09 12:50,23.6667
2018-10-09 12:55,22.6667
2018-10-09 13:00,24.3333
2018-10-09 13:05,24.3333
2018-10-09 13:10,23.25
2018-10-09 13:15,24.0833
2018-10-09 13:20,24.0833
2018-10-09 13:25,23
2018-10-09 13:30,22.75
2018-10-09 13:35,22.75
2018-10-09 13:40,21.8333
2018-10-09 13:45,22.0833
2018-10-09 13:50,22.25
2018-10-09 13:55,21.5
2018-10-09 14:00,21
2018-10-09 14:05,21.25
2018-10-09 14:10,20.75
2018-10-09 14:15,18.6667
2018-10-09 14:20,18.9167
2018-10-09 14:25,18.5833
2018-10-09 14:30,18.1667
2018-10-09 14:35,18.6667
2018-10-09 14:40,18.3333
2018-10-09 14:45,16.5833
2018-10-09 14:50,17.0833
2018-10-09 14:55,16.9167
2018-10-09 15:00,14.4167
2018-10-09 15:05,14.9167
2018-10-09 15:10,14.8333
2018-10-09 15:15,9.66667
2018-10-09 15:20,10.5833
2018-10-09 15:25,10.5
2018-10-09 15:30,5.16667
2018-10-09 15:35,5.66667
2018-10-09 15:40,5.66667
2018-10-09 15:45,1.75
2018-10-09 15:50,1.83333
2018-10-09 15:55,1.83333
2018-10-09 16:00,1.16667
2018-10-09 16:05,1.25
2018-10-09 16:10,1.25
2018-10-09 16:15,1
2018-10-09 16:20,1.08333
2018-10-09 16:25,1.08333
2018-10-09 16:30,0.75
2018-10-09 16:35,0.833333
2018-10-09 16:40,0.833333
2018-10-09 16:45,0.666667
2018-10-09 16:50,0.666667
2018-10-09 16:55,0.666667
2018-10-09 17:00,0.416667
2018-10-09 17:05,0.416667
2018-10-09 17:10,0.416667
2018-10-09 17:15,0.0833333
2018-10-09 17:20,0.0833333
2018-10-09 17:25,0.0833333
2018-10-09 17:30,0
2018-10-10 06:25,0
2018-10-10 06:30,0.25
2018-10-10 06:35,0.416667
2018-10-10 06:40,0.416667
2018-10-10 06:45,0.416667
2018-10-10 06:50,0.416667
2018-10-10 06:55,0.416667
2018-10-10 07:00,0.666667
2018-10-10 07:05,0.916667
2018-10-10 07:10,0.916667
2018-10-10 07:15,1.08333
2018-10-10 07:20,1.25
2018-10-10 07:25,1.25
2018-10-10 07:30,1.25
2018-10-10 07:35,1.5
2018-10-10 07:40,1.5
2018-10-10 07:45,1.58333
2018-10-10 07:50,1.75
2018-10-10 07:55,1.75
2018-10-10 08:00,1.83333
2018-10-10 08:05,2.08333
2018-10-10 08:10,2.08333
2018-10-10 08:15,2.08333
2018-10-10 08:20,2.41667
2018-10-10 08:25,2.41667
2018-10-10 08:30,3.25
2018-10-10 08:35,4.25
2018-10-10 08:40,4.25
2018-10-10 08:45,5.16667
2018-10-10 08:50,6.41667
2018-10-10 08:55,6.41667
2018-10-10 09:00,8.16667
2018-10-10 09:05,10.5833
2018-10-10 09:10,10.5833
2018-10-10 09:15,10.8333
2018-10-10 09:20,12
2018-10-10 09:25,12
2018-10-10 09:30,12.1667
2018-10-10 09:35,13.3333
2018-10-10 09:40,13.3333
2018-10-10 09:45,13.3333
2018-10-10 09:50,14.5833
2018-10-10 09:55,14.5833
2018-10-10 10:00,14.3333
2018-10-10 10:05,15.4167
2018-10-10 10:10,15.4167
2018-10-10 10:15,15.25
2018-10-10 10:20,16.4167
2018-10-10 10:25,16.4167
2018-10-10 10:30,16.0833
2018-10-10 10:35,17.25
2018-10-10 10:40,17.25
2018-10-10 10:45,17
2018-10-10 10:50,18.3333
2018-10-10 10:55,18.3333
2018-10-10 11:00,17.9167
2018-10-10 11:05,19.3333
2018-10-10 11:10,19.3333
2018-10-10 11:15,18.6667
2018-10-10 11:20,20
2018-10-10 11:25,20
2018-10-10 11:30,19.25
2018-10-10 11:35,20.5
2018-10-10 11:40,20.5
2018-10-10 11:45,19.9167
2018-10-10 11:50,21.0833
2018-10-10 11:55,21.0833
2018-10-10 12:00,20.1667
2018-10-10 12:05,21.4167
2018-10-10 12:10,21.4167
2018-10-10 12:15,20.3333
2018-10-10 12:20,21.3333
2018-10-10 12:25,21.3333
2018-10-10 12:30,20.0833
2018-10-10 12:35,20.9167
2018-10-10 12:40,20.9167
2018-10-10 12:45,19.75
2018-10-10 12:50,20.5833
2018-10-10 12:55,20.5833
2018-10-10 13:00,19.3333
2018-10-10 13:05,20
2018-10-10 13:10,20
2018-10-10 13:15,18.9167
2018-10-10 13:20,19.8333
2018-10-10 13:25,19.8333
2018-10-10 13:30,18.8333
2018-10-10 13:35,19.75
2018-10-10 13:40,19.75
2018-10-10 13:45,18.5
2018-10-10 13:50,19.1667
2018-10-10 13:55,19.1667
2018-10-10 14:00,17.9167
2018-10-10 14:05,18.4167
2018-10-10 14:10,18.4167
2018-10-10 14:15,16.75
2018-10-10 14:20,16.75
2018-10-10 14:25,16.75
2018-10-10 14:30,15.5
2018-10-10 14:35,15.75
2018-10-10 14:40,15.75
2018-10-10 14:45,14.1667
2018-10-10 14:50,14
2018-10-10 14:55,14
2018-10-10 15:00,11.9167
2018-10-10 15:05,10.8333
2018-10-10 15:10,10.8333
2018-10-10 15:15,8.66667
2018-10-10 15:20,7.41667
2018-10-10 15:25,7.41667
2018-10-10 15:30,5.5
2018-10-10 15:35,3.83333
2018-10-10 15:40,3.83333
2018-10-10 15:45,2.83333
2018-10-10 15:50,2
2018-10-10 15:55,2
2018-10-10 16:00,1.75
2018-10-10 16:05,1.66667
2018-10-10 16:10,1.66667
2018-10-10 16:15,1.41667
2018-10-10 16:20,1.25
2018-10-10 16:25,1.25
2018-10-10 16:30,1
2018-10-10 16:35,0.916667
2018-10-10 16:40,0.916667
2018-10-10 16:45,0.75
2018-10-10 16:50,0.666667
2018-10-10 16:55,0.666667
2018-10-10 17:00,0.5
2018-10-10 17:05,0.333333
2018-10-10 17:10,0.333333
2018-10-10 17:15,0.166667
2018-10-11 07:10,0.0833333
2018-10-11 07:15,0.0833333
2018-10-11 07:20,0.0833333
2018-10-11 07:25,0.0833333
2018-10-11 07:30,0.0833333
2018-10-11 07:35,0.583333
2018-10-11 07:40,0.583333
2018-10-11 07:45,0.583333
2018-10-11 07:50,1.33333
2018-10-11 07:55,1.33333
2018-10-11 08:00,1.25
2018-10-11 08:05,2.25
2018-10-11 08:10,2.25
2018-10-11 08:15,2.16667
2018-10-11 08:20,4.75
2018-10-11 08:25,4.75
2018-10-11 08:30,4.41667
2018-10-11 08:35,3.83333
2018-10-11 08:40,3.83333
2018-10-11 08:45,3.5
2018-10-11 08:50,2.83333
2018-10-11 08:55,2.83333
2018-10-11 09:00,2.58333
2018-10-11 09:05,4.16667
2018-10-11 09:10,4.16667
2018-10-11 09:15,3.83333
2018-10-11 09:20,9.25
2018-10-11 09:25,9.25
2018-10-11 09:30,8.66667
2018-10-11 09:35,11.5
2018-10-11 09:40,11.5
2018-10-11 09:45,10.9167
2018-10-11 09:50,14.25
2018-10-11 09:55,14.25
2018-10-11 10:00,13.5
2018-10-11 10:05,16.25
2018-10-11 10:10,16.25
2018-10-11 10:15,15.4167
2018-10-11 10:20,15.3333
2018-10-11 10:25,15.5
2018-10-11 10:30,14.8333
2018-10-11 10:35,11.4167
2018-10-11 10:40,11.75
2018-10-11 10:45,11.3333
2018-10-11 10:50,7.58333
2018-10-11 10:55,8.16667
2018-10-11 11:00,7.91667
2018-10-11 11:05,6.41667
2018-10-11 11:10,6.83333
2018-10-11 11:15,6.66667
2018-10-11 11:20,9.66667
2018-10-11 11:25,10.25
2018-10-11 11:30,10.0833
2018-10-11 11:35,7.91667
2018-10-11 11:40,8.66667
2018-10-11 11:45,8.5
2018-10-11 11:50,10.9167
2018-10-11 11:55,11.5
2018-10-11 12:00,11.4167
2018-10-11 12:05,13.4167
2018-10-11 12:10,14.3333
2018-10-11 12:15,14.25
2018-10-11 12:20,7.41667
2018-10-11 12:25,8.08333
2018-10-11 12:30,8.08333
2018-10-11 12:35,6.25
2018-10-11 12:40,7
2018-10-11 12:45,7
2018-10-11 12:50,5.58333
2018-10-11 12:55,6.25
2018-10-11 13:00,6.25
2018-10-11 13:05,7.41667
2018-10-11 13:10,8.16667
2018-10-11 13:15,8.16667
2018-10-11 13:20,5.58333
2018-10-11 13:25,6.08333
2018-10-11 13:30,6.08333
2018-10-11 13:35,3.5
2018-10-11 13:40,3.75
2018-10-11 13:45,3.75
2018-10-11 13:50,4.25
2018-10-11 13:55,4.58333
2018-10-11 14:00,4.58333
2018-10-11 14:05,8.41667
2018-10-11 14:10,9.33333
2018-10-11 14:15,9.33333
2018-10-11 14:20,6.33333
2018-10-11 14:25,6.75
2018-10-11 14:30,6.75
2018-10-11 14:35,3.91667
2018-10-11 14:40,4.08333
2018-10-11 14:45,4.08333
2018-10-11 14:50,4.33333
2018-10-11 14:55,4.75
2018-10-11 15:00,4.75
2018-10-11 15:05,1.83333
2018-10-11 15:10,1.75
2018-10-11 15:15,1.75
2018-10-11 15:20,2.41667
2018-10-11 15:25,2.66667
2018-10-11 15:30,2.66667
2018-10-11 15:35,1.91667
2018-10-11 15:40,1.91667
2018-10-11 15:45,1.91667
2018-10-11 15:50,0.583333
2018-10-11 15:55,0.5
2018-10-11 16:00,0.5
2018-10-11 16:05,0.666667
2018-10-11 16:10,0.666667
2018-10-11 16:15,0.666667
2018-10-11 16:20,1.75
2018-10-11 16:25,1.91667
2018-10-11 16:30,1.91667
2018-10-11 16:35,0.916667
2018-10-11 16:40,0.833333
2018-10-11 16:45,0.833333
2018-10-11 16:50,0.583333
2018-10-11 16:55,0.583333
2018-10-11 17:00,0.583333
2018-10-11 17:05,0.333333
2018-10-11 17:10,0.333333
2018-10-11 17:15,0.333333
2018-10-11 17:20,0
2018-10-12 06:50,0
2018-10-12 06:55,0.0833333
2018-10-12 07:00,0.0833333
2018-10-12 07:05,0.0833333
2018-10-12 07:10,0.0833333
2018-10-12 07:15,0.0833333
2018-10-12 07:20,0.0833333
2018-10-12 07:25,0.0833333
2018-10-12 07:30,0.0833333
2018-10-12 07:35,0.166667
2018-10-12 07:40,0.25
2018-10-12 07:45,0.25
2018-10-12 07:50,0.416667
2018-10-12 07:55,0.5
2018-10-12 08:00,0.5
2018-10-12 08:05,0.583333
2018-10-12 08:10,0.666667
2018-10-12 08:15,0.666667
2018-10-12 08:20,0.666667
2018-10-12 08:25,0.75
2018-10-12 08:30,0.75
2018-10-12 08:35,0.666667
2018-10-12 08:40,0.666667
2018-10-12 08:45,0.666667
2018-10-12 08:50,0.833333
2018-10-12 08:55,1
2018-10-12 09:00,1
2018-10-12 09:05,1
2018-10-12 09:10,1.16667
2018-10-12 09:15,1.16667
2018-10-12 09:20,1.08333
2018-10-12 09:25,1.08333
2018-10-12 09:30,1.08333
2018-10-12 09:35,1
2018-10-12 09:40,1.08333
2018-10-12 09:45,1.08333
2018-10-12 09:50,0.916667
2018-10-12 09:55,0.833333
2018-10-12 10:00,0.833333
2018-10-12 10:05,0.833333
2018-10-12 10:10,0.916667
2018-10-12 10:15,0.916667
2018-10-12 10:20,0.833333
2018-10-12 10:25,0.916667
2018-10-12 10:30,0.916667
2018-10-12 10:35,0.916667
2018-10-12 10:40,1.16667
2018-10-12 10:45,1.16667
2018-10-12 10:50,1.08333
2018-10-12 10:55,1.16667
2018-10-12 11:00,1.16667
2018-10-12 11:05,1.08333
2018-10-12 11:10,1.08333
2018-10-12 11:15,1.08333
2018-10-12 11:20,1.08333
2018-10-12 11:25,1.16667
2018-10-12 11:30,1.16667
2018-10-12 11:35,1.08333
2018-10-12 11:40,1.16667
2018-10-12 11:45,1.16667
2018-10-12 11:50,1.33333
2018-10-12 11:55,1.75
2018-10-12 12:00,1.75
2018-10-12 12:05,1.83333
2018-10-12 12:10,2.25
2018-10-12 12:15,2.25
2018-10-12 12:20,2.25
2018-10-12 12:25,2.5
2018-10-12 12:30,2.5
2018-10-12 12:35,2.25
2018-10-12 12:40,2.25
2018-10-12 12:45,2.25
2018-10-12 12:50,1.83333
2018-10-12 12:55,1.5
2018-10-12 13:00,1.5
2018-10-12 13:05,1.25
2018-10-12 13:10,1.08333
2018-10-12 13:15,1.08333
2018-10-12 13:20,1.08333
2018-10-12 13:25,1.25
2018-10-12 13:30,1.25
2018-10-12 13:35,1.25
2018-10-12 13:40,1.33333
2018-10-12 13:45,1.33333
2018-10-12 13:50,1.25
2018-10-12 13:55,1.25
2018-10-12 14:00,1.25
2018-10-12 14:05,1.25
2018-10-12 14:10,1.33333
2018-10-12 14:15,1.33333
2018-10-12 14:20,1.25
2018-10-12 14:25,1.25
2018-10-12 14:30,1.25
2018-10-12 14:35,1.16667
2018-10-12 14:40,1.16667
2018-10-12 14:45,1.16667
2018-10-12 14:50,1
2018-10-12 14:55,0.833333
2018-10-12 15:00,0.833333
2018-10-12 15:05,0.75
2018-10-12 15:10,0.833333
2018-10-12 15:15,0.833333
2018-10-12 15:20,0.75
2018-10-12 15:25,0.666667
2018-10-12 15:30,0.666667
2018-10-12 15:35,0.583333
2018-10-12 15:40,0.583333
2018-10-12 15:45,0.583333
2018-10-12 15:50,0.583333
2018-10-12 15:55,0.5
2018-10-12 16:00,0.5
2018-10-12 16:05,0.5
2018-10-12 16:10,0.5
2018-10-12 16:15,0.5
2018-10-12 16:20,0.416667
2018-10-12 16:25,0.333333
2018-10-12 16:30,0.333333
2018-10-12 16:35,0.25
2018-10-12 16:40,0.0833333
2018-10-12 16:45,0.0833333
2018-10-12 16:50,0
2018-10-13 06:45,0
2018-10-13 06:50,0
2018-10-13 07:05,0
2018-10-13 07:20,0
2018-10-13 07:25,0.166667
2018-10-13 07:30,0.166667
2018-10-13 07:35,0.166667
2018-10-13 07:40,0.583333
2018-10-13 07:45,0.583333
2018-10-13 07:50,0.583333
2018-10-13 07:55,0.75
2018-10-13 08:00,0.75
2018-10-13 08:05,0.75
2018-10-13 08:10,1.16667
2018-10-13 08:15,1.25
2018-10-13 08:20,1.25
2018-10-13 08:25,1.66667
2018-10-13 08:30,1.75
2018-10-13 08:35,1.75
2018-10-13 08:40,1.16667
2018-10-13 08:45,1.25
2018-10-13 08:50,1.25
2018-10-13 08:55,1.25
2018-10-13 09:00,1.33333
2018-10-13 09:05,1.33333
2018-10-13 09:10,1.5
2018-10-13 09:15,1.58333
2018-10-13 09:20,1.58333
2018-10-13 09:25,1.5
2018-10-13 09:30,1.58333
2018-10-13 09:35,1.58333
2018-10-13 09:40,0.916667
2018-10-13 09:45,1
2018-10-13 09:50,1
2018-10-13 09:55,2
2018-10-13 10:00,2.16667
2018-10-13 10:05,2.16667
2018-10-13 10:10,1.41667
2018-10-13 10:15,1.5
2018-10-13 10:20,1.5
2018-10-13 10:25,1.08333
2018-10-13 10:30,1.16667
2018-10-13 10:35,1.16667
2018-10-13 10:40,1.5
2018-10-13 10:45,1.58333
2018-10-13 10:50,1.58333
2018-10-13 10:55,3.75
2018-10-13 11:00,4.25
2018-10-13 11:05,4.25
2018-10-13 11:10,7.16667
2018-10-13 11:15,8
2018-10-13 11:20,8
2018-10-13 11:25,9.08333
2018-10-13 11:30,10.0833
2018-10-13 11:35,10.0833
2018-10-13 11:40,8.75
2018-10-13 11:45,9.5
2018-10-13 11:50,9.5
2018-10-13 11:55,7.08333
2018-10-13 12:00,7.66667
2018-10-13 12:05,7.66667
2018-10-13 12:10,12.25
2018-10-13 12:15,13.5833
2018-10-13 12:20,13.5833
2018-10-13 12:25,9.08333
2018-10-13 12:30,9.5
2018-10-13 12:35,9.5
2018-10-13 12:40,7.41667
2018-10-13 12:45,8
2018-10-13 12:50,8
2018-10-13 12:55,5.33333
2018-10-13 13:00,5.66667
2018-10-13 13:05,5.66667
2018-10-13 13:10,10.25
2018-10-13 13:15,11.5
2018-10-13 13:20,11.5
2018-10-13 13:25,12.3333
2018-10-13 13:30,13.25
2018-10-13 13:35,13.25
2018-10-13 13:40,12.1667
2018-10-13 13:45,12.9167
2018-10-13 13:50,12.9167
2018-10-13 13:55,10.8333
2018-10-13 14:00,11.5
2018-10-13 14:05,11.5
2018-10-13 14:10,12.3333
2018-10-13 14:15,13.25
2018-10-13 14:20,13.25
2018-10-13 14:25,10.5833
2018-10-13 14:30,11.0833
2018-10-13 14:35,11.0833
2018-10-13 14:40,8.5
2018-10-13 14:45,8.75
2018-10-13 14:50,8.75
2018-10-13 14:55,5.75
2018-10-13 15:00,5.83333
2018-10-13 15:05,5.83333
2018-10-13 15:10,5.58333
2018-10-13 15:15,6.16667
2018-10-13 15:20,6.16667
2018-10-13 15:25,4.58333
2018-10-13 15:30,4.75
2018-10-13 15:35,4.75
2018-10-13 15:40,2.66667
2018-10-13 15:45,2.41667
2018-10-13 15:50,2.41667
2018-10-13 15:55,1.25
2018-10-13 16:00,1.16667
2018-10-13 16:05,1.16667
2018-10-13 16:10,0.583333
2018-10-13 16:15,0.5
2018-10-13 16:20,0.5
2018-10-13 16:25,0.666667
2018-10-13 16:30,0.833333
2018-10-13 16:35,0.833333
2018-10-13 16:40,0.416667
2018-10-13 16:45,0.333333
2018-10-13 16:50,0.333333
2018-10-13 16:55,0.0833333
2018-10-14 07:00,0
2018-10-14 07:05,0
2018-10-14 07:10,0.0833333
2018-10-14 07:15,0.25
2018-10-14 07:20,0.25
2018-10-14 07:25,0.25
2018-10-14 07:30,0.25
2018-10-14 07:35,0.25
2018-10-14 07:40,0.416667
2018-10-14 07:45,0.583333
2018-10-14 07:50,0.583333
2018-10-14 07:55,0.583333
2018-10-14 08:00,0.666667
2018-10-14 08:05,0.666667
2018-10-14 08:10,0.583333
2018-10-14 08:15,0.5
2018-10-14 08:20,0.5
2018-10-14 08:25,0.5
2018-10-14 08:30,0.583333
2018-10-14 08:35,0.583333
2018-10-14 08:40,0.583333
2018-10-14 08:45,0.666667
2018-10-14 08:50,0.666667
2018-10-14 08:55,0.583333
2018-10-14 09:00,0.666667
2018-10-14 09:05,0.666667
2018-10-14 09:10,0.666667
2018-10-14 09:15,0.833333
2018-10-14 09:20,0.833333
2018-10-14 09:25,0.833333
2018-10-14 09:30,1
2018-10-14 09:35,1
2018-10-14 09:40,1.08333
2018-10-14 09:45,1.41667
2018-10-14 09:50,1.41667
2018-10-14 09:55,1.33333
2018-10-14 10:00,1.41667
2018-10-14 10:05,1.41667
2018-10-14 10:10,1.33333
2018-10-14 10:15,1.58333
2018-10-14 10:20,1.58333
2018-10-14 10:25,1.41667
2018-10-14 10:30,1.33333
2018-10-14 10:35,1.33333
2018-10-14 10:40,1.33333
2018-10-14 10:45,1.58333
2018-10-14 10:50,1.58333
2018-10-14 10:55,1.5
2018-10-14 11:00,1.5
2018-10-14 11:05,1.5
2018-10-14 11:10,1.5
2018-10-14 11:15,1.58333
2018-10-14 11:20,1.58333
2018-10-14 11:25,1.5
2018-10-14 11:30,1.66667
2018-10-14 11:35,1.66667
2018-10-14 11:40,1.75
2018-10-14 11:45,2.16667
2018-10-14 11:50,2.16667
2018-10-14 11:55,2.33333
2018-10-14 12:00,2.83333
2018-10-14 12:05,2.83333
2018-10-14 12:10,2.58333
2018-10-14 12:15,2.58333
2018-10-14 12:20,2.58333
2018-10-14 12:25,2.33333
2018-10-14 12:30,2.16667
2018-10-14 12:35,2.16667
2018-10-14 12:40,2.16667
2018-10-14 12:45,2.5
2018-10-14 12:50,2.5
2018-10-14 12:55,2.33333
2018-10-14 13:00,2.41667
2018-10-14 13:05,2.41667
2018-10-14 13:10,2.33333
2018-10-14 13:15,2.66667
2018-10-14 13:20,2.66667
2018-10-14 13:25,2.41667
2018-10-14 13:30,2.33333
2018-10-14 13:35,2.33333
2018-10-14 13:40,2.08333
2018-10-14 13:45,1.91667
2018-10-14 13:50,1.91667
2018-10-14 13:55,1.91667
2018-10-14 14:00,2.16667
2018-10-14 14:05,2.16667
2018-10-14 14:10,2.08333
2018-10-14 14:15,2.5
2018-10-14 14:20,2.5
2018-10-14 14:25,2.5
2018-10-14 14:30,3.16667
2018-10-14 14:35,3.16667
2018-10-14 14:40,3.33333
2018-10-14 14:45,4.91667
2018-10-14 14:50,4.91667
2018-10-14 14:55,4.58333
2018-10-14 15:00,5.58333
2018-10-14 15:05,5.58333
2018-10-14 15:10,4.75
2018-10-14 15:15,3.58333
2018-10-14 15:20,3.58333
2018-10-14 15:25,3.16667
2018-10-14 15:30,2.83333
2018-10-14 15:35,2.83333
2018-10-14 15:40,2.58333
2018-10-14 15:45,2.33333
