timestamp,irradiance_W_per_m2
2018-10-14 22:12,2.82059
2018-10-14 22:14,1.835772
2018-10-14 22:16,3.148863
2018-10-14 22:18,2.492318
2018-10-14 22:20,1.507499
2018-10-14 22:22,1.507499
2018-10-14 22:24,1.835772
2018-10-14 22:26,1.835772
2018-10-14 22:28,1.835772
2018-10-14 22:30,0.850954
2018-10-14 22:32,1.835772
2018-10-14 22:34,2.164045
2018-10-14 22:36,3.477136
2018-10-14 22:38,4.461954
2018-10-14 22:40,1.507499
2018-10-14 22:42,2.492318
2018-10-14 22:44,1.507499
2018-10-14 22:46,3.148863
2018-10-14 22:48,1.835772
2018-10-14 22:50,1.507499
2018-10-14 22:52,1.507499
2018-10-14 22:54,2.82059
2018-10-14 22:56,1.835772
2018-10-14 22:58,1.507499
2018-10-14 23:00,2.82059
2018-10-14 23:02,1.835772
2018-10-14 23:04,1.507499
2018-10-14 23:06,1.835772
2018-10-14 23:08,2.82059
2018-10-14 23:10,2.82059
2018-10-14 23:12,0.194409
2018-10-14 23:14,-0.462137
2018-10-14 23:16,3.148863
2018-10-14 23:18,3.148863
2018-10-14 23:20,1.835772
2018-10-14 23:22,1.835772
2018-10-14 23:24,1.179227
2018-10-14 23:26,0.850954
2018-10-14 23:28,1.507499
2018-10-14 23:30,1.507499
2018-10-14 23:32,2.492318
2018-10-14 23:34,0.194409
2018-10-14 23:36,1.179227
2018-10-14 23:38,1.835772
2018-10-14 23:40,1.507499
2018-10-14 23:42,2.82059
2018-10-14 23:44,1.835772
2018-10-14 23:46,1.835772
2018-10-14 23:48,3.805409
2018-10-14 23:50,1.835772
2018-10-14 23:52,0.850954
2018-10-14 23:54,1.835772
2018-10-14 23:56,2.164045
2018-10-14 23:58,3.148863
2018-10-15 00:00,1.507499
2018-10-15 00:02,2.82059
2018-10-15 00:04,1.835772
2018-10-15 00:06,3.148863
2018-10-15 00:08,2.82059
2018-10-15 00:10,1.835772
2018-10-15 00:12,1.507499
2018-10-15 00:14,1.179227
2018-10-15 00:16,3.148863
2018-10-15 00:18,1.507499
2018-10-15 00:20,1.835772
2018-10-15 00:22,1.179227
2018-10-15 00:24,1.835772
2018-10-15 00:26,1.835772
2018-10-15 00:28,0.850954
2018-10-15 00:30,3.148863
2018-10-15 00:32,2.82059
2018-10-15 00:34,1.507499
2018-10-15 00:36,2.82059
2018-10-15 00:38,2.82059
2018-10-15 00:40,0.850954
